business,open,city,review_count,name,state,stars
17681,false,Phoenix,4,Wishill's Donuts,AZ,4.0
17682,true,Las Vegas,63,Gordie Brown,NV,4.0
17683,true,Las Vegas,11,Rita Rudner,NV,4.0
17684,true,Las Vegas,343,Koi,NV,3.5
17685,false,Mesa,59,Palee's Crown,AZ,4.0
17686,true,Scottsdale,20,IHOP,AZ,3.0
17687,true,Surprise,28,Fuzzy's Southwest Sports Grill,AZ,3.0
17688,false,Phoenix,27,Valley Pizza Downtown,AZ,3.5
17689,true,Tempe,8,Glam Lounge Artists,AZ,5.0
17690,false,Phoenix,83,Los Dos Molinos,AZ,3.5
17691,true,Phoenix,16,Jacquee's Espresso,AZ,4.0
17692,true,Chandler,33,YC'S Mongolian Grill,AZ,4.0
17693,false,Paradise,5,The Gift of Lights,NV,4.0
17694,true,Las Vegas,1464,Intercontinental Alliance Resorts The Palazzo,NV,4.0
17695,true,Las Vegas,16,Zowie Bowie,NV,4.0
17696,true,Henderson,166,Kings Fish House,NV,3.5
17697,true,Las Vegas,84,Bazic Bar & Restoyaky,NV,3.5
17698,true,Las Vegas,23,Sofias Pizza,NV,3.0
17699,true,Las Vegas,31,Fresh & Easy,NV,4.0
17700,true,Las Vegas,47,American Storm,NV,4.5
17701,true,Las Vegas,16,PetSmart,NV,3.0
17702,true,Phoenix,5,Jared Blake Entertainment,AZ,5.0
17703,true,Phoenix,14,Silver Wine & Martini Bar,AZ,3.5
17704,true,North Las Vegas,26,Jersey Mike's Subs,NV,4.0
17705,true,Phoenix,44,Revolver Records,AZ,4.0
17706,false,Las Vegas,9,Louis's Fish Camp,NV,2.5
17707,true,Glendale,252,La Piazza al Forno,AZ,4.0
17708,true,Las Vegas,232,Amore Taste of Chicago,NV,4.0
17709,false,Phoenix,15,Sonoma Casual Dining,AZ,2.5
17710,true,Scottsdale,8,Phoenix Fashion Week,AZ,4.0
17711,true,Madison,12,Up North Bar,WI,4.0
17712,false,Phoenix,29,Vino 100,AZ,4.5
17713,true,Las Vegas,50,Delights,NV,3.5
17714,true,Scottsdale,6,The Mix Shops,AZ,4.0
17715,true,Phoenix,25,Winter in Phoenix,AZ,4.5
17716,true,Las Vegas,75,Ruby's Diner,NV,2.5
17717,true,Las Vegas,4,Beverly Hills Rent a Car of Las Vegas,NV,4.0
17718,true,Tempe,18,Hyatt Place Tempe/Phoenix Airport,AZ,3.5
17719,true,Phoenix,407,Pappadeaux Seafood Kitchen,AZ,4.0
17720,false,Phoenix,5,Madi G's,AZ,3.0
17721,true,Henderson,70,Original Tommy's Hamburgers,NV,3.5
17722,true,Las Vegas,27,Fit for a Bride,NV,4.5
17723,true,Madison,55,Pasqual's,WI,3.0
17724,true,Middleton,24,ANiU Salon Spa,WI,3.5
17725,false,Phoenix,12,Pho Loc,AZ,3.5
17726,false,Las Vegas,40,Ay-Chung Noodle,NV,3.5
17727,true,Las Vegas,39,Smith's Food and Drug,NV,4.0
17728,false,Scottsdale,11,Red Bar,AZ,3.0
17729,true,North Las Vegas,38,The Cannery Row Buffet,NV,2.0
17730,false,Phoenix,5,Tiggos Restaurant & Bar,AZ,2.5
17731,false,Scottsdale,3,National Massage Club,AZ,4.5
17732,true,Henderson,17,Kopper Keg,NV,3.5
17733,true,Las Vegas,434,Payard Pâtisserie & Bistro,NV,4.0
17734,true,Las Vegas,145,Eyecandy,NV,3.5
17735,false,Scottsdale,10,Eddie Chan's Asian Bistro,AZ,4.0
17736,true,Las Vegas,106,Pamplemousse Le Restaurant,NV,4.0
17737,false,Las Vegas,58,Upper Crust Pizza,NV,4.0
17738,true,Las Vegas,22,Breeze Bar,NV,3.0
17739,true,Tempe,276,Lucille's Smokehouse Bar-B-Que,AZ,3.5
17740,true,Las Vegas,121,Islands Restaurant,NV,3.5
17741,true,Las Vegas,55,Sin City Brewing,NV,3.5
17742,true,Chandler,469,SanTan Brewing Company,AZ,4.0
17743,true,Las Vegas,7,The Orleans Oyster Bar,NV,4.0
17744,true,Tempe,25,Motor Vehicle Division,AZ,3.5
17745,false,Phoenix,3,American Dream Plumbing|| Heating & Air Conditioning,AZ,4.5
17746,true,Las Vegas,32,Love to Wax!,NV,5.0
17747,true,Phoenix,67,Bountiful Baskets Food Co-op,AZ,4.0
17748,false,Las Vegas,11,Tart Frozen Yogurt,NV,4.0
17749,false,Phoenix,5,The Bamboo Club,AZ,3.0
17750,false,Phoenix,59,Conspire,AZ,4.0
17751,true,Scottsdale,11,Jose Is Your Tailor,AZ,4.0
17752,true,Las Vegas,372,The Buffet at Treasure Island,NV,2.5
17753,false,Phoenix,3,Arco AMPM Station,AZ,1.0
17754,true,Scottsdale,142,Mastro's Steakhouse,AZ,4.5
17755,true,Las Vegas,33,Menopause The Musical,NV,4.0
17756,false,Las Vegas,53,Bite,NV,3.0
17757,false,Las Vegas,11,Trent Carlini:  One Night With You,NV,3.0
17758,true,Las Vegas,26,Wayne Brady - Making %@it Up,NV,4.0
17759,true,Scottsdale,442,Roka Akor,AZ,4.0
17760,true,Las Vegas,56,Anthony Cools,NV,4.0
17761,true,Tempe,4,Subway,AZ,4.0
17762,false,Las Vegas,4,Ooh La La,NV,2.5
17763,true,Las Vegas,38,The Improv At Harrah's Las Vegas,NV,3.5
17764,true,Phoenix,24,Steele Indian School Park,AZ,3.5
17765,true,Las Vegas,8,Xtreme Magic starring Dirk Arthur,NV,3.0
17766,true,Las Vegas,12,Country Superstars,NV,2.5
17767,false,Las Vegas,10,The Comedy Stop,NV,4.0
17768,false,Phoenix,3,Las Brazas,AZ,4.0
17769,true,Mesa,3,Family First Physicians,AZ,3.0
17770,true,Las Vegas,60,Vinnie Favorito,NV,4.5
17771,true,Las Vegas,57,Pure Foot & Spa,NV,3.5
17772,false,Las Vegas,5,Lily's Persian & Mediterranean Cuisine,NV,2.5
17773,true,Las Vegas,53,Thai Pepper,NV,3.5
17774,false,Las Vegas,6,Potato Valley Cafe,NV,4.5
17775,true,Las Vegas,658,Oyshi Sushi,NV,3.5
17776,true,Las Vegas,14,Verona Pizza,NV,3.0
17777,false,Phoenix,132,Bomberos Cafe & Wine Bar,AZ,4.0
17778,true,Las Vegas,70,Century 16 South Point,NV,4.0
17779,false,Chandler,88,Sushi Eye in Motion,AZ,3.5
17780,true,Las Vegas,19,El Nopal,NV,3.5
17781,false,Las Vegas,11,Jr's Place,NV,4.0
17782,true,Coolidge,25,Casa Grande Ruins National Monument,AZ,3.5
17783,false,Tempe,42,Cheeburger Cheeburger,AZ,3.5
17784,true,Phoenix,82,Gordon Biersch,AZ,3.5
17785,false,Las Vegas,3,H&H BBQ,NV,4.5
17786,true,Mesa,35,California Pizza Kitchen,AZ,3.0
17787,true,Tempe,22,Tempe Arts Festival,AZ,4.0
17788,true,Las Vegas,9,Expert Tailoring & Alterations,NV,3.5
17789,true,Phoenix,15,Off Chute Too,AZ,4.5
17790,true,Phoenix,143,Chicago Gyros,AZ,4.5
17791,true,Las Vegas,74,Buzios Seafood Restaurant,NV,3.0
17792,true,Las Vegas,16,Home Turf,NV,2.0
17793,true,Chandler,133,Whole Foods Market,AZ,4.5
17794,true,Scottsdale,14,Thirsty Camel at The Phoenician,AZ,4.0
17795,true,Phoenix,56,Town Talk II,AZ,4.0
17796,true,Scottsdale,4,Therapy Boutique,AZ,3.0
17797,true,Phoenix,11,Trillium Papago,AZ,2.0
17798,true,Las Vegas,41,Aurora,NV,3.0
17799,true,Scottsdale,454,Mastro's City Hall Steakhouse,AZ,4.5
17800,false,Scottsdale,40,O'Donoghue's Pub,AZ,3.5
17801,true,Phoenix,3,A Tint of Excellence,AZ,3.5
17802,true,Chandler,27,Fresh & Easy,AZ,4.5
17803,true,Phoenix,4,Madison Park,AZ,4.0
17804,false,Mesa,17,Fresh & Easy Neighborhood Market,AZ,3.5
17805,true,Las Vegas,67,Mark Rich's New York Pizza & Pasta,NV,2.5
17806,true,Las Vegas,44,Capriotti's Sandwich Shop,NV,4.0
17807,true,Las Vegas,49,Target,NV,4.0
17808,true,Tempe,14,Starbucks Coffee,AZ,3.0
17809,false,Scottsdale,4,D Frank Designs,AZ,5.0
17810,true,Las Vegas,73,Don Vito's,NV,3.5
17811,false,Scottsdale,18,Ami Salon,AZ,4.5
17812,false,Madison,6,Maza,WI,3.0
17813,false,Las Vegas,53,Dan Marino's Fine Food & Spirits,NV,3.0
17814,false,Las Vegas,22,Destination Manhattan,NV,4.0
17815,false,Chandler,10,Curry House,AZ,2.5
17816,true,Phoenix,21,Luminarias,AZ,4.0
17817,false,Scottsdale,3,Native New Yorker,AZ,1.5
17818,false,Chandler,35,Spicy Pickle,AZ,3.5
17819,true,Phoenix,65,Let Them Eat Cake,AZ,3.5
17820,true,Tempe,4,Oasis Cafe,AZ,3.0
17821,false,Mesa,3,Coffee Talk,AZ,4.5
17822,false,Scottsdale,3,lululemon athletica,AZ,4.5
17823,false,Las Vegas,17,Steve Wyrick: Real Magic,NV,4.0
17824,false,Phoenix,11,Lowdown Cafe,AZ,3.5
17825,true,Phoenix,6,Centercare Dental Group,AZ,4.5
17826,true,Henderson,221,Pinkaow Thai Restaurant,NV,3.5
17827,true,Mesa,14,Bark Avenue Pet Supply,AZ,4.0
17828,false,Las Vegas,3,Fellini's Ristorante Italiano,NV,3.5
17829,false,Henderson,24,White Chocolate Grill,NV,3.0
17830,true,Phoenix,15,Shaw Butte Recreation Area,AZ,4.0
17831,true,Las Vegas,47,Fulton Fish Market,NV,3.5
17832,false,Las Vegas,8,Fresh & Easy Neighborhood Market,NV,4.5
17833,true,Scottsdale,4,Basha's Supermarket,AZ,4.0
17834,true,Las Vegas,185,Cafe Rio,NV,4.0
17835,true,Phoenix,46,Focaccia Fiorentina,AZ,3.5
17836,false,Madison,5,DP Dough,WI,4.0
17837,true,Las Vegas,8,Galleria Bar,NV,3.5
17838,false,Scottsdale,8,El Paso BBQ,AZ,3.5
17839,true,Madison,5,Madison Museum of Contemporary Art Store,WI,4.5
17840,true,Phoenix,246,The Rose and Crown,AZ,3.5
17841,true,Las Vegas,41,Venus Pool Club,NV,3.0
17842,true,Gilbert,160,Cantina Laredo,AZ,3.5
17843,true,Madison,71,Sundance Cinemas,WI,3.5
17844,true,Las Vegas,36,Gold Coast Bowling Center,NV,4.0
17845,true,Tempe,19,Tempe Sports Complex,AZ,4.0
17846,true,Phoenix,8,Famous Ray's Pizza,AZ,2.5
17847,false,Chandler,25,Churchill's Pub & Grill,AZ,3.5
17848,false,Tempe,23,Mai Island Grill,AZ,4.5
17849,true,Avondale,6,Arrowhead Dermatology,AZ,3.5
17850,true,Phoenix,16,Extended Stay America - Phoenix - Biltmore,AZ,2.0
17851,true,Phoenix,31,Harkins North Valley 16,AZ,3.5
17852,true,Las Vegas,58,Fresh & Easy,NV,4.0
17853,true,Fountain Hills,4,McDowell Mountain Competitive Loops,AZ,5.0
17854,true,Las Vegas,6,Progressive Auto Insurance,NV,2.5
17855,true,Las Vegas,321,Conservatory & Botanical Garden,NV,4.5
17856,true,Phoenix,132,Lucky Boy Burger Shop,AZ,4.0
17857,true,Las Vegas,23,Putter's Bar & Grill,NV,4.0
17858,true,Scottsdale,70,Yo Pauly's NY Pizza Co.,AZ,4.0
17859,true,Las Vegas,3,Zen Wellness & Day Spa,NV,1.5
17860,true,Tempe,14,Neiman Marcus Last Call,AZ,3.5
17861,true,Madison,29,Wisconsin State Capitol,WI,4.5
17862,true,Scottsdale,3,Subway,AZ,2.5
17863,false,Scottsdale,4,Baskin Robbins,AZ,5.0
17864,true,Las Vegas,41,BJ's Cocktail Lounge West,NV,4.0
17865,false,Phoenix,22,Chez Nous,AZ,3.0
17866,true,Las Vegas,4,Shoooz,NV,4.5
17867,true,Las Vegas,64,H&M,NV,3.5
17868,false,Scottsdale,18,Ice Tango,AZ,4.5
17869,false,Phoenix,10,Brilliant Sky Toys & Books,AZ,4.0
17870,true,Phoenix,17,Ristorante Tuscany,AZ,3.5
17871,true,Las Vegas,3,Asia,NV,3.5
17872,true,Las Vegas,10,B Bar,NV,3.5
17873,true,Tempe,14,Tempe Paintball,AZ,3.5
17874,false,Phoenix,23,Fuji Buffet,AZ,2.5
17875,false,Las Vegas,9,Fresh & Easy Neighborhood Market,NV,4.5
17876,false,Phoenix,7,Ricky's Big Philly,AZ,4.0
17877,true,Scottsdale,8,92.7/101.1 Energy Radio,AZ,3.5
17878,false,Las Vegas,7,Adam's Ribs,NV,3.0
17879,true,Las Vegas,5,Mojito's Resort Wear,NV,4.0
17880,true,Las Vegas,319,More Buffet at Luxor,NV,2.0
17881,true,Las Vegas,14,GG Santi-Venezia Cioccolata,NV,2.5
17882,false,Phoenix,9,Shiro Japanese Restaurant,AZ,4.0
17883,true,Las Vegas,9,Kate Spade,NV,4.0
17884,true,Gilbert,7,Mystic Journeyz,AZ,5.0
17885,false,Las Vegas,38,40/40 Club,NV,2.0
17886,false,Scottsdale,8,Shanghai Club,AZ,3.5
17887,true,Scottsdale,27,True Hot Yoga,AZ,4.0
17888,true,Madison,15,Vom Fass,WI,4.0
17889,false,Surprise,4,Yorman's Bistro,AZ,3.5
17890,true,Las Vegas,3,Rox,NV,2.5
17891,true,Las Vegas,163,Buffalo Wild Wings,NV,3.0
17892,false,Las Vegas,26,Company American Bistro,NV,3.5
17893,true,Las Vegas,349,Town Square Las Vegas,NV,4.0
17894,true,Scottsdale,32,24 Hour Fitness,AZ,3.5
17895,false,North Las Vegas,3,Bella Vino,NV,3.5
17896,true,Phoenix,182,Z's Greek,AZ,4.5
17897,true,Fort McDowell,16,Ahnala Mesquite Room,AZ,3.0
17898,true,Fort McDowell,43,Radisson Fort McDowell Resort,AZ,3.0
17899,true,Las Vegas,9,Don Miguel's,NV,3.0
17900,true,Madison,6,J Crew,WI,1.5
17901,false,Phoenix,120,Aiello's,AZ,4.0
17902,false,Chandler,119,The Urban Tea Loft,AZ,4.0
17903,false,Glendale,11,Fox Sports Grill,AZ,3.0
17904,true,Glendale,161,Margaritaville,AZ,2.5
17905,false,North Las Vegas,8,Shane's Rib Shack,NV,4.0
17906,true,Tempe,94,MedFresh Grill,AZ,3.5
17907,true,Las Vegas,286,Musashi Japanese Steakhouse,NV,4.0
17908,true,Scottsdale,12,Icon Hair Architexture,AZ,4.0
17909,true,Chandler,11,Chandler Fashion 20,AZ,3.5
17910,true,Las Vegas,19,Spanish Steps,NV,3.5
17911,true,Avondale,33,Native Grill & Wings,AZ,3.0
17912,true,Madison,53,Cafe Costa Rica,WI,3.5
17913,true,Tempe,6,Insight Bowl,AZ,4.5
17914,true,Las Vegas,35,Fresh & Easy,NV,4.0
17915,true,Madison,10,Nutzy Mutz & Crazy Catz,WI,4.5
17916,true,Scottsdale,17,Barnes & Noble,AZ,3.5
17917,true,Phoenix,83,Paradise Valley Mall,AZ,3.0
17918,true,Scottsdale,139,Z'Tejas,AZ,3.5
17919,true,Scottsdale,13,Palm Court Restaurant at the Scottsdale Resort,AZ,4.0
17920,true,Las Vegas,410,Island Sushi and Grill,NV,4.0
17921,true,Las Vegas,110,Bellagio Spa,NV,4.0
17922,false,Las Vegas,31,Rub Bbq,NV,2.5
17923,true,Las Vegas,83,TGI Friday's,NV,3.0
17924,true,Glendale,40,Cracker Barrel,AZ,4.0
17925,true,Phoenix,14,Desert Springs Brewing Company,AZ,2.0
17926,true,Peoria,56,Cracker Barrel,AZ,4.0
17927,true,Phoenix,16,Seatop Nails & Spa,AZ,3.0
17928,false,Chandler,3,Bravi,AZ,2.5
17929,true,Las Vegas,6,French Connection,NV,5.0
17930,true,Phoenix,53,Scissors Rox Paper,AZ,4.5
17931,true,Las Vegas,37,The Lodge at Shelborne,NV,3.0
17932,true,Las Vegas,12,Extra Lounge,NV,3.0
17933,true,Las Vegas,29,Sao Paulo,NV,2.5
17934,true,Las Vegas,158,Tequila Bar and Grill,NV,3.5
17935,true,Las Vegas,4,Casino Cafe,NV,3.0
17936,true,Henderson,12,Iron Rail Café,NV,3.5
17937,true,Scottsdale,3,Desert Mountain High School,AZ,3.0
17938,true,Las Vegas,7,La Cave,NV,4.0
17939,true,Las Vegas,4,The Pilates Body,NV,5.0
17940,true,Chandler,148,Benihana,AZ,3.0
17941,false,Las Vegas,3,Zappos.com Shoe Outlet,NV,3.0
17942,true,Las Vegas,48,The Lodge At Cactus,NV,3.0
17943,true,Las Vegas,63,Roberto's Taco Shop,NV,3.5
17944,true,Las Vegas,10,Nellis Inn,NV,4.0
17945,true,Las Vegas,3,Rickenbackers Cafe,NV,4.5
17946,true,Phoenix,107,1130 The Restaurant,AZ,3.0
17947,true,Las Vegas,5,Business Center,NV,2.5
17948,true,Las Vegas,81,Purple Reign - THE Prince Tribute Show,NV,4.5
17949,true,Phoenix,3,Zest of India,AZ,1.0
17950,true,Las Vegas,163,Springs Preserve,NV,4.5
17951,true,Las Vegas,29,Brass Lounge,NV,3.0
17952,true,Las Vegas,43,The Mirage Spa/Salon,NV,4.0
17953,true,Las Vegas,14,Meineke Car Care Center,NV,3.5
17954,true,Cave Creek,11,Rosati's Pizza,AZ,3.0
17955,true,Tempe,26,PetSmart,AZ,3.5
17956,true,Phoenix,25,Fresh & Easy,AZ,4.0
17957,false,Las Vegas,32,San Francisco Shrimp Bar and Deli,NV,4.0
17958,true,Phoenix,11,Fabric Depot Supply LLC and Flooring Center,AZ,4.0
17959,true,Scottsdale,39,Golden Spoon Frozen Yogurt,AZ,3.0
17960,false,Las Vegas,177,CatHouse Boutique Nightclub,NV,3.0
17961,false,Tempe,3,Putsy's Chicken Steak Fingers,AZ,4.5
17962,true,Phoenix,15,Sports Authority,AZ,3.0
17963,false,Las Vegas,230,Privé,NV,2.5
17964,false,Scottsdale,14,Pischke's Blue Ribbon Cafe,AZ,2.5
17965,true,Phoenix,416,Over Easy,AZ,3.5
17966,false,Scottsdale,11,South Beach Restaurant and Lounge,AZ,2.5
17967,true,Las Vegas,67,Gold Diggers,NV,3.5
17968,false,Henderson,3,Phat Karmines Pizza,NV,3.0
17969,true,Madison,3,Van Galder Bus Company,WI,4.5
17970,false,Henderson,10,3 Brothers from Italy Jersey Shore Pizza,NV,3.5
17971,true,Phoenix,15,ASAP California Pizza Kitchen,AZ,2.5
17972,true,Las Vegas,8,Office Max,NV,3.5
17973,true,Las Vegas,67,Pour 24,NV,4.0
17974,true,Las Vegas,11,Salute Lounge,NV,3.0
17975,true,Scottsdale,18,Exclusively Men's Salon and Spa,AZ,4.5
17976,true,Scottsdale,14,Crate and Barrel,AZ,4.0
17977,true,Phoenix,17,Starbucks Coffee,AZ,3.0
17978,true,Phoenix,48,P.F. Chang's Rock 'n' Roll Marathon and Half Marathon,AZ,4.0
17979,false,Las Vegas,3,Bistro Divino,NV,4.5
17980,true,Tempe,180,Forefathers Gourmet Cheesesteaks & Fries,AZ,4.0
17981,true,North Las Vegas,19,Waverly's Steak House,NV,3.5
17982,true,Las Vegas,72,La Salsa Cantina,NV,2.5
17983,true,Phoenix,5,Ross Dress For Less,AZ,3.0
17984,true,Fitchburg,92,Liliana's Restaurant,WI,3.5
17985,true,Las Vegas,11,Alexander McQueen,NV,4.0
17986,true,Tempe,53,The Munchies Cafe,AZ,4.0
17987,true,Scottsdale,37,Max Sports Grille,AZ,3.5
17988,true,Phoenix,49,Loco Patron,AZ,3.0
17989,true,Surprise,81,Rio Mirage Cafe,AZ,3.0
17990,true,Cave Creek,11,Spur Cross Ranch Conservation Area,AZ,4.5
17991,false,Scottsdale,31,Javino's,AZ,3.5
17992,false,Scottsdale,18,The Painted Horse Restaurant,AZ,4.5
17993,false,Las Vegas,95,Red Mango,NV,4.0
17994,false,Chandler,16,Inspirador,AZ,4.0
17995,false,Las Vegas,22,Masquerade Show in the Sky,NV,4.0
17996,true,Las Vegas,19,Einstein Bros,NV,3.5
17997,false,Tempe,66,Chronic Cantina,AZ,3.5
17998,true,Las Vegas,6,Wynn & Company Watches,NV,4.5
17999,true,Las Vegas,4,Vertu,NV,4.0
18000,false,Las Vegas,19,Noir Bar,NV,4.0
18001,true,Las Vegas,360,Morels French Steakhouse & Bistro,NV,3.5
18002,true,Las Vegas,41,Coach Outlet Store,NV,4.0
18003,true,Las Vegas,8,Hot Topic Outlet,NV,3.5
18004,true,Scottsdale,5,Firedrum Internet Marketing,AZ,5.0
18005,true,Phoenix,23,APS,AZ,1.0
18006,true,North Las Vegas,4,Imperial Asian Buffet,NV,2.0
18007,true,Carefree,41,English Rose Tea Room,AZ,4.0
18008,true,Henderson,13,Hampton Inn and Suites,NV,4.5
18009,true,Scottsdale,3,Salon Virtu,AZ,5.0
18010,false,Surprise,4,Toshi's Roast,AZ,3.5
18011,true,Madison,67,Granite City,WI,3.5
18012,true,Las Vegas,139,The Cupcakery,NV,3.5
18013,false,Las Vegas,9,Shucks Tavern,NV,4.0
18014,true,Las Vegas,91,Shucks Tavern & Oyster Bar,NV,3.5
18015,true,Scottsdale,10,Z Gallerie,AZ,3.0
18016,true,Las Vegas,56,Christian Louboutin,NV,3.5
18017,true,Las Vegas,67,Barneys New York,NV,4.5
18018,true,Las Vegas,77,Baja Miguel's,NV,3.5
18019,true,Scottsdale,182,Humble Pie,AZ,3.5
18020,true,Tempe,3,University Inn and Suites,AZ,1.0
18021,false,Scottsdale,168,Saddle Ranch Chop House,AZ,3.5
18022,true,Las Vegas,12,Fresh & Easy,NV,4.0
18023,false,Las Vegas,45,Hawaiian Tropic Zone,NV,3.0
18024,true,Surprise,24,Golden Wei,AZ,3.0
18025,false,Las Vegas,17,The Caravan Cafe,NV,3.0
18026,true,Las Vegas,3,Game Stop at Fashion Show Mall,NV,3.5
18027,true,Las Vegas,5,McDonald's,NV,4.0
18028,true,Tempe,168,San Felipe's Cantina,AZ,2.5
18029,true,Phoenix,33,Tortas el Rey,AZ,4.0
18030,false,Henderson,13,Las Vegas ATV Tours & ATV Rentals,NV,3.5
18031,false,Henderson,12,OYummy Sushi & Roll,NV,4.0
18032,false,Las Vegas,15,Lucky Star Chinese & Japanese Buffet,NV,1.5
18033,true,Madison,5,Ear Wax Records,WI,4.5
18034,false,Las Vegas,10,Jade At the Palazzo,NV,3.0
18035,true,Las Vegas,36,H&M,NV,2.0
18036,true,Scottsdale,73,Temple Bar Sports Grill,AZ,3.5
18037,true,Tempe,35,Embassy Suites Hotel,AZ,3.0
18038,true,Las Vegas,228,Paradise Garden Buffet,NV,2.5
18039,false,Phoenix,15,Philthy Phil's,AZ,4.0
18040,true,Phoenix,63,Walmart,AZ,1.5
18041,true,Glendale,14,McFarlane,AZ,3.0
18042,false,Glendale,40,RT O'Sullivan's,AZ,3.5
18043,true,Tempe,267,Kabuki Japanese Restaurant,AZ,3.5
18044,false,Tempe,4,Mercato del Gelato,AZ,4.5
18045,false,Phoenix,107,Thai Elephant,AZ,3.5
18046,true,Glendale,74,Which Wich Superior Sandwiches,AZ,4.0
18047,true,Las Vegas,9,McDonald's,NV,3.5
18048,true,Madison,47,Cafe La Bellitalia,WI,4.0
18049,true,Scottsdale,26,BevMo!,AZ,3.0
18050,true,Scottsdale,4,iBrow & Skin Spa,AZ,4.5
18051,true,Madison,116,Sushi Muramoto,WI,3.5
18052,true,Tempe,16,Orbit Bus System - City of Tempe,AZ,3.0
18053,true,Scottsdale,21,Fresh & Easy,AZ,4.0
18054,true,Chandler,5,Lowe's,AZ,3.0
18055,false,Las Vegas,4,Galerias Gourmet,NV,4.0
18056,false,Las Vegas,72,Spicy Pickle,NV,3.5
18057,false,Avondale,16,Fresh & Easy Neighborhood Market,AZ,3.5
18058,true,Las Vegas,17,Pasta Cucina,NV,3.5
18059,true,Goodyear,121,Black Bear Diner,AZ,4.0
18060,true,Phoenix,6,USPS,AZ,2.5
18061,true,Tempe,12,Ironman Arizona,AZ,4.5
18062,true,Las Vegas,24,Thai Place,NV,3.0
18063,true,Phoenix,12,YMCA,AZ,4.5
18064,true,Scottsdale,3,Optica Eyewear,AZ,4.0
18065,false,Phoenix,5,Fresh & Easy Neighborhood Market,AZ,4.0
18066,false,Phoenix,3,Patriot's Square Park,AZ,1.0
18067,false,Henderson,41,Quinn's,NV,4.0
18068,false,Glendale,4,Bill Johnson's Big Apple Restaurant,AZ,3.0
18069,true,Phoenix,35,MAC Cosmetics,AZ,4.0
18070,false,Las Vegas,23,El Patron Mexican Restaurant & Oyster Bar,NV,3.5
18071,true,Las Vegas,27,Las Palmas Mariachi Restaurant,NV,3.0
18072,false,Scottsdale,12,Sutra Sushi at Barcelona,AZ,3.0
18073,true,Mesa,19,Wingstop,AZ,3.0
18074,true,Mesa,23,Usery Mountain Regional Park,AZ,4.5
18075,true,Las Vegas,11,The Paiza Club,NV,5.0
18076,true,Glendale,40,Hell's Half Acre,AZ,3.0
18077,true,Madison,98,Samba Brazilian Grill,WI,3.5
18078,true,Las Vegas,56,The Spa and Salon at Wynn,NV,4.5
18079,false,Las Vegas,10,50's Diner,NV,3.5
18080,false,Scottsdale,11,Club Forbidden,AZ,2.0
18081,true,Tempe,387,Cartel Coffee Lab,AZ,4.0
18082,true,Tempe,166,Genghis Grill,AZ,3.5
18083,true,Scottsdale,9,Phil's Grill,AZ,3.5
18084,false,Phoenix,27,Arcadia Farms Cafe,AZ,3.5
18085,true,Tempe,32,Barnes & Noble Booksellers,AZ,3.5
18086,true,Gilbert,22,Jasmine Cafe,AZ,2.5
18087,true,Mesa,106,Guru Palace,AZ,4.0
18088,true,Las Vegas,4,Alfred A Thresher|| DDS,NV,5.0
18089,true,Chandler,23,Fresh & Easy,AZ,4.5
18090,true,Las Vegas,772,Carnevino,NV,3.5
18091,true,Scottsdale,23,16th Hole at The Phoenix Open,AZ,4.5
18092,true,Scottsdale,138,Indian Paradise,AZ,4.0
18093,false,Phoenix,17,Abloom Salon,AZ,5.0
18094,false,Henderson,3,The Pizza Caffe,NV,4.5
18095,true,Scottsdale,141,Bourbon Steak,AZ,3.5
18096,true,Las Vegas,4,Red Rock Rendezvous,NV,4.0
18097,true,Phoenix,5,Canvas@1011,AZ,2.0
18098,false,Chandler,106,Heart Attack Grill,AZ,3.0
18099,true,Phoenix,7,Express,AZ,4.0
18100,true,Phoenix,18,Macy's,AZ,3.5
18101,false,Scottsdale,8,Sugarbakers Cafe & Bakery,AZ,4.0
18102,true,Las Vegas,75,California Pizza Kitchen,NV,3.5
18103,true,Tempe,165,Solo Café Gourmet Coffee & Tea House,AZ,4.0
18104,true,Phoenix,64,In-N-Out Burger,AZ,4.0
18105,false,Phoenix,12,Arcadia Harkins Theater,AZ,2.0
18106,false,Avondale,11,My Big Fat Greek Restaurant,AZ,4.0
18107,true,Phoenix,3,Bath and Body Works,AZ,3.5
18108,true,Chandler,115,Pink Polish,AZ,4.0
18109,true,Gilbert,121,Black Bear Diner,AZ,4.0
18110,true,Mesa,59,Z-Cafe,AZ,4.5
18111,true,Phoenix,38,Costco,AZ,4.0
18112,true,Phoenix,5,Party City,AZ,2.0
18113,false,Scottsdale,19,Fine's Cellar,AZ,3.5
18114,true,Las Vegas,26,Magic Wash Laundromat,NV,4.0
18115,false,Scottsdale,10,Oscar's Coffee Bar Catering,AZ,4.0
18116,true,Las Vegas,45,Einstein Bros Bagels,NV,3.0
18117,true,Henderson,31,Gianna Christine Salon Spa and Wellness,NV,4.0
18118,true,Phoenix,11,Peak Performance Personal Training,AZ,5.0
18119,true,Glendale,56,Total Wine,AZ,4.5
18120,true,Chandler,38,Chili's Grill & Bar,AZ,3.0
18121,true,Avondale,10,Bikram Yoga Avondale,AZ,4.5
18122,false,Scottsdale,68,Little Chicago Pizza,AZ,4.0
18123,true,Henderson,6,St. Rose Family & Cosmetic Dentistry,NV,5.0
18124,true,Phoenix,59,Wild Tuna Sushi and Spirits,AZ,4.0
18125,true,Las Vegas,233,Espressamente Illy,NV,3.5
